,Date,High,Low,Open,Close,Volume,Adj Close,ma7,ma21,ema,26ema,12ema,MACD,momentum,20sd,upper_band,lower_band,RSI,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,ATR,NATR,TRANGE,DEMA,HT_TRENDLINE,KAMA,MIDPOINT,MIDPRICE,SAR,SMA10,T3,TRIMA,WMA,ADX14,ADX20,ADXR,APO,AROONOSC,BOP,CCI3,CCI5,CCI10,CCI14,CMO,DX,MINUS_DI,MINUS_DM,MOM3,MOM5,MOM10,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI5,RSI10,RSI14,TRIX,ULTOSC,WILLR,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH ,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,MKTCP,MWTRV,AVBLS,TOUTV,TRFUS,CPTRA,TRVOU,MWNTD,MKPRU,HRATE,DIFF,MIREV,daily_return
98,2015/4/28,0.008056,0.007624,0.007699,0.007635,0,0.007635,0.007926428,0.007566048,0.007687107,0.00778689,0.007462301,-0.000324589,-0.992365,0.001658835,0.010883717,0.004248378,48.79832917,22.58730372,35.65735227,1,0.001299913,17.0257132,0.000432,0.00687698,0.007703122,0.008129593,0.0059195,0.0075325,0.0175,0.0066615,0.007195384,0.007892363,0.007564746,26.29222235,25.09234534,25.40430688,-0.000922442,-14.28571429,-0.148148188,-70.24629593,-91.95077292,34.395455,19.13810127,-2.403341667,17.23022265,20.93745611,0.003809593,-0.000146,-0.000384999,-0.000636,29.65457587,0.005395682,-11.74757746,-7.689519519,-0.076895195,0.923104805,92.31048048,53.64145259,50.49785421,48.79832917,-0.859093141,52.37639365,-48.70825209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,3140185113,263920.0112,0.359975207,1282095.821,3518.091371,7.80262554,2701221.051,63258,222.66,371577.2379,47610564514,877280.4,0.113294078
99,2015/4/29,0.0085,0.007635,0.007635,0.0085,0,0.0085,0.007958714,0.007532953,0.008229036,0.007839737,0.007621947,-0.00021779,-0.9915,0.001628956,0.010790865,0.00427504,53.86320278,24.0443818,42.75075803,1,0.001268848,14.92762297,0.000865,0.007016071,0.007717157,0.008132852,0.0060325,0.0075325,0.0175,0.007155,0.007328628,0.007807358,0.007604381,25.93686938,24.51859279,25.38786834,-0.000869974,-14.28571429,1,100,148.4868385,54.78916205,51.49351973,7.726405553,21.31728086,19.9177242,0.003537479,0.000445001,0.000479001,0.004935001,30.71022667,0.005454277,-11.12668938,138.4291919,1.384291919,2.384291919,238.4291919,67.189076,57.34267595,53.86320278,-0.851815727,35.1018528,-37.80717726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,3183645205,270888.5749,0.468749032,1302466.315,3900.515167,6.254322885,1833578.514,67094,225.69,305308.6859,47610564514,731686.98,-0.000117675
100,2015/4/30,0.0085,0.0078,0.0085,0.008499,0,0.008499,0.008027143,0.007500524,0.008409012,0.007888592,0.007756879,-0.000131713,-0.991501,0.001641586,0.010783697,0.004217351,53.85656846,24.93524596,50.19506159,1,0.001228216,14.45130057,0.000700001,0.007143846,0.007738676,0.008135674,0.0060325,0.0075325,0.0175,0.0076484,0.007475444,0.007721083,0.007642312,25.60689877,23.97352788,25.37260397,-0.000837898,-14.28571429,-0.001428914,58.77314272,93.11475579,76.68203397,55.50330155,7.713136926,21.31728086,19.10673429,0.003284802,0.0008,0.000718,0.004934,29.45979849,0.005064686,-10.73438945,138.4011346,1.384011346,2.384011346,238.4011346,67.16070683,57.3324904,53.85656846,-0.841161726,46.65158335,-37.81978269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3317590248,249563.6281,0.411972935,1220912.967,3783.082242,6.886730341,2664411.21,63705,235.13,314775.6219,47610564514,785569.33,-0.006824329
101,2015/5/1,0.0085,0.008008,0.008499,0.008441,0,0.008441,0.008087143,0.007521524,0.008430338,0.007929527,0.007862128,-6.74E-05,-0.991559,0.001651931,0.010825386,0.004217662,53.44549165,24.94964127,63.26449358,1,0.001175629,13.92760541,0.000492,0.007254063,0.00774362,0.00813801,0.0060325,0.0075325,0.0175,0.0080925,0.007623979,0.007633971,0.007675213,25.30049749,23.45571621,25.35842992,-0.00041841,-14.28571429,-0.117886125,97.07139628,70.78166253,94.77512089,58.81660309,6.890983296,21.31728086,18.53547816,0.003050173,0.000806,0.000386001,0.004441,28.57900483,0.004702922,-5.369345298,111.0249961,1.110249961,2.110249961,211.0249961,65.16634109,56.68378672,53.44549165,-0.827736353,50.94116988,-38.55072125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,100,0,0,0,0,0,0,3294461783,277664.203,0.35823508,1211402.252,3571.894751,8.18500038,2008394.005,57928,233.43,347909.8979,47610564514,861356.7,-0.075583483
102,2015/5/2,0.008441,0.007803,0.008441,0.007803,0,0.007803,0.008090286,0.007512143,0.008012113,0.007920151,0.007853031,-6.71E-05,-0.992197,0.001643693,0.010799529,0.004224757,49.01369866,24.41524639,82.96851496,1,0.001137227,14.57422951,0.000638,0.007275791,0.007697941,0.008134004,0.0060325,0.0075325,0.0175,0.0080454,0.007741145,0.007543154,0.007665682,24.77606276,22.85632739,26.73848916,-1.54E-05,-14.28571429,-1,-100,-37.6746551,-14.06366266,38.6273475,-1.972602684,17.95841115,19.08040578,0.003037304,-0.000697,0.000104,-0.000471,27.43357828,0.004366999,-0.19836852,-5.69253186,-0.056925319,0.943074681,94.30746814,46.27264619,49.7972425,49.01369866,-0.813635189,47.25914147,-46.59105133,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305201504,200727.8794,0.356332708,938951.081,3295.322536,8.958114525,1266259.35,51485,234.13,347909.8979,47610564514,863705.57,0.046392408
103,2015/5/3,0.0085,0.007803,0.007803,0.008165,0,0.008165,0.008106,0.007507095,0.008114038,0.007938294,0.007901027,-3.73E-05,-0.991835,0.001641157,0.01078941,0.00422478,51.47252834,23.54906869,106.1079043,1,0.001105782,13.54295614,0.000697,0.007342204,0.007636103,0.008134399,0.0060325,0.0074825,0.0175,0.0080599,0.007834338,0.007454621,0.007681918,24.33894729,22.31213281,28.04490256,0.000370763,-14.28571429,0.519368358,-4.338423279,-28.87304624,45.74447503,45.94226311,2.945056683,18.65644618,18.22120598,0.002820354,-0.000334,0.00053,0.000145,26.57940851,0.004114071,4.812816329,1.807985197,0.018079852,1.018079852,101.8079852,55.43636741,53.36885065,51.47252834,-0.79795299,48.92643784,-41.28908828,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3396097404,175038.8451,0.334149326,814631.0011,2977.089305,9.677762126,1041482.494,47898,240.51,326609.2919,47610564514,832645.62,-0.044703027
104,2015/5/4,0.008493,0.0078,0.008165,0.0078,0,0.0078,0.008120429,0.007484667,0.007904679,0.007928047,0.007885484,-4.26E-05,-0.9922,0.001632398,0.010749462,0.004219871,48.91127126,22.62441569,132.2790276,1,0.001076298,13.79869152,0.000693,0.00735817,0.007575172,0.008130591,0.00625,0.0074825,0.0175,0.0080378,0.007894995,0.007388304,0.007677194,23.92910711,21.79344074,27.43391701,0.000384917,0,-0.526695901,-41.33187083,-78.24408978,-5.169628639,19.77261984,-2.177457473,18.60118483,17.40297809,0.0026219,-0.000641,-0.000700001,-0.000221,25.35680424,0.003820209,5.031588664,-2.755268138,-0.027552681,0.972447319,97.24473186,45.62789337,49.42916478,48.91127126,-0.781913671,45.86563902,-45.94767417,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3335594229,249264.8516,0.372582855,1115767.987,3293.21053,8.313123778,1535336.538,52988,236.17,312624.3333,47643398018,782431.21,-0.010256369
105,2015/5/5,0.0079,0.00772,0.007795,0.00772,0,0.00772,0.008132572,0.007458429,0.00778156,0.007912632,0.007860025,-5.26E-05,-0.99228,0.001622349,0.010703126,0.004213731,48.34347138,21.78970012,150.3660153,1,0.001012277,13.11239094,0.00018,0.007363992,0.007528845,0.008125836,0.0080675,0.008062,0.0175,0.0080317,0.007923805,0.007361275,0.007669542,23.43674265,21.25318702,26.81067399,0.00041607,0,-0.416667098,-100,-132.2055413,-103.0245714,-115.422838,-3.313057243,17.03600467,17.74648896,0.002514621,-8.30E-05,-0.000779,-6.10E-05,25.03469314,0.003547337,5.479047244,-0.783957935,-0.007839579,0.992160421,99.21604206,43.51836959,48.55625071,48.34347138,-0.765784248,54.56176216,-89.04107332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,3315170883,233954.7006,0.365427432,1185724.429,3763.323364,7.945936884,2093073.881,64725,234.66,364728.3889,47643398018,907195.56,0.010233148
106,2015/5/6,0.008,0.00666,0.00772,0.007799,0,0.007799,0.008032429,0.007435952,0.007793187,0.007904212,0.007850637,-5.36E-05,-0.992201,0.001612688,0.010661329,0.004210576,48.97342098,21.05072602,181.626281,1,0.001035685,13.27972096,0.00134,0.007380434,0.007483246,0.008121275,0.0080675,0.00758,0.0175,0.0080061,0.007931087,0.007371817,0.007669273,21.87059668,20.22842387,25.72664415,0.000405301,-21.42857143,0.058955133,-100,-130.2809142,-153.1871111,-186.3133007,-2.053158039,1.510699115,23.41776687,0.003395006,-0.000366,-0.000642,-0.000256,22.72075267,0.003293956,5.3426714,-3.178145656,-0.031781457,0.968218543,96.82185434,46.56771146,49.53412238,48.97342098,-0.74935609,50.19273047,-38.09783996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3331977964,285243.6166,0.389267581,1163293.865,3776.625542,7.460367678,1347892.373,61965,235.79,338676.3611,47643398018,846721.89,-0.146044372
107,2015/5/7,0.0078,0.00666,0.007799,0.00666,0,0.00666,0.007769714,0.007359238,0.007037729,0.007812026,0.007667462,-0.000144564,-0.99334,0.001606811,0.010572861,0.004145615,41.17666973,20.41693828,218.0439748,0,0.001043136,15.66270983,0.00114,0.007254338,0.007407359,0.008083238,0.00758,0.00758,0.0175,0.0079022,0.007883025,0.007396883,0.007598318,20.41631829,19.25489888,24.720045,0.000363423,-28.57142857,-0.999123004,-100,-126.0365078,-186.3187178,-238.1067141,-17.64666053,1.510699115,21.58950994,0.003152505,-0.00114,-0.001143,-0.001039,20.94691258,0.003058673,4.823403357,-13.49526176,-0.134952618,0.865047382,86.50473824,23.60267017,37.97139102,41.17666973,-0.735852882,38.37768261,-100,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3307483749,300327.5753,0.36292287,1369922.518,3827.663351,8.336744754,2515896.027,59704,233.99,381306.952,47643398018,945553.59,0.171171147
