,Date,High,Low,Open,Close,Volume,Adj Close,ma7,ma21,ema,26ema,12ema,MACD,momentum,20sd,upper_band,lower_band,RSI,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,ATR,NATR,TRANGE,DEMA,HT_TRENDLINE,KAMA,MIDPOINT,MIDPRICE,SAR,SMA10,T3,TRIMA,WMA,ADX14,ADX20,ADXR,APO,AROONOSC,BOP,CCI3,CCI5,CCI10,CCI14,CMO,DX,MINUS_DI,MINUS_DM,MOM3,MOM5,MOM10,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI5,RSI10,RSI14,TRIX,ULTOSC,WILLR,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH ,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,MKTCP,MWTRV,AVBLS,TOUTV,TRFUS,CPTRA,TRVOU,MWNTD,MKPRU,HRATE,DIFF,MIREV,daily_return
98,2014/1/30,21.98999977,20.62000084,21.70000076,20.71999931,190,20.71999931,21.67571422,23.54761905,21.11805719,23.18422056,22.40524773,-0.778972832,19.71999931,1.693407128,26.9344333,20.16080479,42.62831837,25.46468654,-16.97447607,1,2.437853759,11.76570386,1.369998932,23.08514964,23.90580222,27.52600606,23.10499954,22.89500046,3,22.25199986,22.60130907,24.33320838,23.34202149,15.5985886,13.62042226,18.83744203,-1.266410375,-50,-0.715330083,-100,-116.9626561,-92.90624448,-103.3794394,-14.74336326,14.00311167,17.73445486,6.05276104,-0.060001373,-1.540000916,-3.560001373,13.37777462,4.565828139,-5.296998073,-14.66227872,-0.146622787,0.853377213,85.33772128,35.34868633,39.74502112,42.62831837,0.391114169,44.34647973,-91.74667038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,9856971517,82323.85629,0.183172679,545337.9441,10693.76175,52.65798536,10211352.29,19965,799.37,17449.08306,2193847870,3207871.81,0.041988459
99,2014/1/31,21.61000061,20.71999931,20.71999931,21.59000015,1109,21.59000015,21.75285721,23.43000003,21.43268583,23.06607645,22.27982502,-0.786251435,20.59000015,1.60733653,26.64467309,20.21532697,45.45399674,26.11167707,-14.68191605,1,2.327292869,10.77949445,0.890001297,22.88970136,23.87597866,27.44641008,23.10499954,22.89500046,3,21.86199989,22.38521399,24.18470837,23.18111827,15.48462596,13.17797118,18.71813675,-1.372243661,-50,0.977527608,-22.08199558,-61.24587841,-75.11242731,-81.84966484,-9.092006527,14.00311167,17.25002667,5.620420966,-1.289999008,-0.75,-3.899999619,13.01235199,4.239697558,-5.780770129,-15.30011633,-0.153001163,0.846998837,84.69988367,45.43845445,44.29195581,45.45399674,0.359737792,48.88193213,-75.0479949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,9899258813,66506.01666,0.16161038,455912.5665,11273.14031,59.72249552,6958858.428,21102,802.5,20066.44552,2193847870,3702735,-0.006021356
100,2014/2/1,22.65999985,21.29999924,21.59000015,21.45999908,703,21.45999908,21.63857133,23.19714283,21.45089467,22.94705766,22.15369794,-0.793359716,20.45999908,1.576247786,26.3496384,20.04464726,45.09657526,25.94783848,-11.23154224,1,2.258200564,10.52283626,1.36000061,22.69701568,23.78509688,27.30926543,23.10499954,22.89500046,3,21.7079998,22.19726964,24.0287917,23.0186666,14.54102427,12.57573099,18.13766728,-1.328782192,-50,-0.095588978,100,42.89725583,-4.864717962,-45.75626051,-9.806849474,2.27420226,16.50796785,5.218962326,-0.240001678,0.679998398,-1.540000916,15.77381482,4.986861255,-5.664126084,-6.695656154,-0.066956562,0.933043438,93.30434385,44.15143268,43.74389598,45.09657526,0.328912296,41.32609185,-77.54321738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,10069683796,78584.57895,0.143849668,447692.9537,10508.37213,70.87513424,5947538.117,19289,815.99,21484.18352,2193847870,4028542.63,0.019105395
101,2014/2/2,21.87000084,21.45999908,21.45999908,21.87000084,246,21.87000084,21.57142857,23.02952385,21.73029878,22.86724457,22.11005223,-0.757192333,20.87000084,1.530392139,26.09030813,19.96873957,46.52476127,25.28016765,-8.639386105,1,2.126186364,9.721930874,0.410001755,22.57443867,23.61782479,27.22167002,23.10499954,22.89500046,3,21.66499996,22.0542715,23.87091669,22.89372042,13.6648227,12.00360281,17.59865991,-1.586987263,-50,1,38.12963115,49.10876164,0.076776847,-43.72146233,-6.950477451,2.27420226,16.28058906,4.846179302,1.150001526,-1.009998322,-0.429998398,15.55654816,4.63065688,-6.777318232,-1.928244002,-0.01928244,0.98071756,98.071756,49.76126461,46.08184186,46.52476127,0.299323828,43.88250823,-69.67370055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,10117509693,54699.01537,0.154322308,455281.8124,8174.875882,72.50917917,3673585.279,16902,819.57,19412.10491,2193847870,3654462.63,-0.021033424
102,2014/2/3,21.87000084,21.40999985,21.87000084,21.40999985,99,21.40999985,21.66142845,22.85809526,21.51676616,22.75926154,22.00235186,-0.756909682,20.40999985,1.518338875,25.89477301,19.82141751,45.10705093,24.61983871,-0.154169014,1,2.007173123,9.374932916,0.460000992,22.40679544,23.43108911,27.1496427,23.10499954,22.89500046,3,21.70100002,21.93780243,23.70079168,22.7468817,12.89064408,11.44508948,16.8352933,-1.585256515,-50,-1,-100,16.72309868,-41.8036557,-50.81041549,-9.785898149,2.826322068,16.19200806,4.550022875,-0.180000305,-0.290000916,0.36000061,15.3018891,4.299895674,-6.808958652,1.710216738,0.017102167,1.017102167,101.7102167,43.61691618,43.81203566,45.10705093,0.270470447,49.37295368,-78.5028958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,10050226550,63656.70488,0.160889311,528609.7398,10098.89174,67.17535526,4536817.259,19436,813.8,21157.01322,2193847870,3956695.6,-0.015880437
103,2014/2/4,21.64999962,21.01000023,21.40999985,21.06999969,1402,21.06999969,21.4028571,22.69380951,21.21892185,22.63408921,21.85891306,-0.775176149,20.06999969,1.50557875,25.70496701,19.68265201,44.03887064,24.34414549,7.331633512,1,1.909517856,9.062733194,0.63999939,22.21348103,23.26400114,27.0007465,21.85999966,22.89000034,3,21.58199997,21.82724867,23.51375,22.58378491,12.49393366,10.95397437,15.92069864,-1.555833389,-50,-0.531250745,-100,-93.65496155,-95.52555577,-83.24655144,-11.92225871,7.336698176,17.30063072,4.62502086,-0.38999939,0.350000381,-1.190000534,14.93555879,3.992760269,-6.72066259,-5.345914294,-0.053459143,0.946540857,94.65408571,39.15056546,42.10866842,44.03887064,0.24208911,37.69557616,-85.00002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,9994983474,87317.58482,0.203919281,678275.4604,11020.60105,52.09922051,5454760.454,22296,809.05,18430.59399,2193847870,3428753.9,0.006169961
104,2014/2/5,21.70000076,21,21.06999969,21.20000076,3248,21.20000076,21.33142853,22.53571429,21.20630779,22.52782756,21.75754194,-0.770285624,20.20000076,1.498415342,25.53254497,19.5388836,44.57928236,24.03643674,14.01785741,1,1.823123778,8.599640154,0.700000763,22.05577945,23.04400207,26.7296912,21.79999924,22.14500046,3,21.46800003,21.72387827,23.31604166,22.43969894,12.07795123,10.47118143,15.02465979,-1.433333311,-42.85714286,0.185715609,-35.4284014,-74.16978883,-67.42653858,-79.76748432,-10.84143527,6.670179697,16.82615252,4.294662227,-0.670000076,-0.38999939,-1.13999939,14.72184444,3.757564251,-6.22106471,-5.102951575,-0.051029516,0.948970484,94.89704842,41.98966775,43.04934191,44.57928236,0.214529914,34.96488499,-75.47169617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9886600000,68050.78911,0.207183314,653404.2301,11105.91608,50.48269367,4349131.191,22923,800,22283.13349,2621404453,3430400,-0.066037805
105,2014/2/6,21.54999924,19.79999924,21.20000076,19.79999924,1066,19.79999924,21.19999995,22.33523805,20.26876876,22.3257083,21.45638152,-0.869326787,18.79999924,1.564381934,25.46400192,19.20647418,40.08940786,23.5561862,16.94974251,1,1.817900651,9.181316774,1.75,21.73938993,22.82212335,26.59359857,21.3399992,21.89999962,3,21.36999989,21.57818124,23.11837498,22.22141932,12.61361812,10.38109567,15.17896325,-1.386410273,-78.57142857,-0.800000872,-100,-166.4090373,-195.2471591,-216.9398616,-19.82118428,19.57728759,20.38419347,5.187901402,-1.61000061,-1.659999847,-0.98000145,13.70956109,3.489166805,-6.083928355,-4.716079967,-0.0471608,0.9528392,95.28392003,25.79088593,36.04172958,40.08940786,0.186246372,32.65531943,-100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9617966650,85594.75114,0.218548603,853640.946,11645.56459,46.74405129,15753523.04,23373,778,21761.8906,2621404453,3259042,-0.04595959
106,2014/2/7,20,17.20000076,19.79999924,18.88999939,1864,18.88999939,20.81428555,22.09190469,19.34958918,22.07114382,21.06155349,-1.009590333,17.88999939,1.601744128,25.29539294,18.88841643,37.44918269,23.15784292,20.6326385,1,1.88805055,9.994974119,2.799999237,21.34080395,22.55162267,26.24642791,20.88499928,20.60000038,3,20.97099991,21.35815399,22.90649997,21.95131175,14.51247291,10.96012511,16.07823757,-1.423910337,-85.71428571,-0.325000034,-100,-147.3774312,-257.4647694,-301.749684,-25.10163463,39.19758528,28.06120195,7.41733549,-2.180000305,-2.98000145,-3.989999771,12.25731636,3.239940604,-6.317798728,-17.43881083,-0.174388108,0.825611892,82.56118917,19.63604579,32.25026393,37.44918269,0.156584254,36.37169913,-75.14707623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9185626009,175407.2929,0.226878802,848509.676,11591.71075,42.78710449,49852548.5,23173,742.78,21501.26916,2621404453,3075109.2,-0.073583877
107,2014/2/8,20.29000092,17.5,18.88999939,17.5,3435,17.5,20.2485714,21.73761895,18.11652973,21.73245739,20.51362218,-1.218835218,16.5,1.733580137,25.20477922,18.27045867,33.78868156,22.93543756,18.70075738,1,1.952475576,11.15700329,2.790000916,20.80821918,22.26539851,25.78397498,20.18999958,20.60000038,3,20.55099983,21.03025248,22.69066664,21.60445154,15.99262282,11.40775139,16.21827701,-1.408397565,-85.71428571,-0.498207503,-60.98900619,-91.01028079,-162.9100406,-213.4967608,-32.42263688,35.23457166,25.19704397,6.887525812,-3.700000763,-3.909999847,-4.200000763,12.06716097,3.298517191,-6.330095545,-19.35484155,-0.193548415,0.806451585,80.64515845,13.48951408,27.36462103,33.78868156,0.12446295,29.32007486,-95.58824602,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8746243975,126661.2627,0.186607688,602439.9845,8727.037054,48.41044811,8449899.911,20180,707,22804.37638,2621404453,3101609,0.068571472
