,Date,High,Low,Open,Close,Volume,Adj Close,ma7,ma21,ema,26ema,12ema,MACD,momentum,20sd,upper_band,lower_band,RSI,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,ATR,NATR,TRANGE,DEMA,HT_TRENDLINE,KAMA,MIDPOINT,MIDPRICE,SAR,SMA10,T3,TRIMA,WMA,ADX14,ADX20,ADXR,APO,AROONOSC,BOP,CCI3,CCI5,CCI10,CCI14,CMO,DX,MINUS_DI,MINUS_DM,MOM3,MOM5,MOM10,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI5,RSI10,RSI14,TRIX,ULTOSC,WILLR,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH ,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,MKTCP,MWTRV,AVBLS,TOUTV,TRFUS,CPTRA,TRVOU,MWNTD,MKPRU,HRATE,DIFF,MIREV,daily_return
207,2018/1/22,15.14000034,12.44999981,13.47000027,13.38000011,162529908,13.38000011,11.96857139,11.30333333,13.4638146,10.95435666,12.23562921,1.281272546,12.38000011,2.134481971,15.57229727,7.034369386,58.30735373,28.37136194,188.0316969,1,2.588469347,19.34580961,2.690000534,13.05536961,10.33968459,10.38650319,12.61499977,13.08500004,0.477600008,12.5789999,12.0113295,10.27229167,11.33896772,22.99475984,23.73747917,22.36013108,1.956282023,-28.57142857,-0.033457299,-53.99237931,48.75948042,37.71281465,53.8753448,16.61470745,28.79199949,15.98562621,5.792962368,2.31000042,3.230000496,-0.420000076,28.91277311,10.47757557,18.42874369,-3.043478772,-0.030434788,0.969565212,96.95652123,57.28214293,57.81539643,58.30735373,2.543738277,57.59013656,-47.35899665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,1.93494E+11,30479.85531,1.077492856,1108525.071,3950466.108,143.0463337,436195518.9,41987,11505.228,20709671.57,2.22785E+12,29815798.36,-0.037369207
208,2018/1/23,13.92000008,11.60000038,13.38000011,12.88000011,117889152,12.88000011,12.37999998,11.52142856,13.07460494,11.09699693,12.33476319,1.237766261,11.88000011,2.101496699,15.72442196,7.318435164,56.44091421,29.78214506,185.8412461,1,2.569292944,19.9479264,2.319999695,13.18092667,10.43256188,10.45883664,13,13.08500004,0.477600008,12.26699991,12.20977888,10.50395833,11.5044301,22.91885375,23.59987822,21.9784013,1.906602517,-28.57142857,-0.21551727,-100,-13.47304256,21.74452251,16.69184594,12.88182842,21.93207449,17.31765737,6.229178769,-2.649999619,2.699999809,-3.119999886,27.04795695,9.729177313,17.6549845,-19.49999928,-0.194999993,0.805000007,80.50000072,52.72378135,55.41373724,56.44091421,2.499996614,60.40150109,-51.83527236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,1.7736E+11,62851.14074,1.081038102,1525531.996,3317461.286,103.1482879,1210203941,45659,10544.59333,18494733.44,2.22785E+12,24447639.64,0.079192507
209,2018/1/24,13.97000027,12.51000023,12.88000011,13.89999962,58178915,13.89999962,12.91571426,11.73428567,13.62486806,11.30462678,12.5755688,1.270942017,12.89999962,2.095747249,15.92578017,7.542791175,59.3029075,30.01632981,189.2777418,1,2.490057736,17.91408492,1.460000038,13.41692015,10.54345769,10.57686279,13,13.08500004,0.477600008,12.33399992,12.41696919,10.74837499,11.72518276,22.86712161,23.47898431,21.90288608,1.692628121,-28.57142857,0.698629779,30.54944226,-16.36905107,53.21353602,36.52418539,18.60581501,22.19460387,16.59237927,5.784237429,0.429999352,2.829999924,0.670000076,26.05859379,9.084236267,15.35745785,5.064248673,0.050642487,1.050642487,105.0642487,60.69885476,59.25060218,59.3029075,2.459096854,59.47400892,-42.70367435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1.88797E+11,55403.48818,1.070344655,1539514.46,3209324.993,103.1137992,1305109028,43403,11223.064,19602202.5,2.22785E+12,27086864.96,0.025179884
210,2018/1/25,15.09000015,13.47000027,13.89999962,14.25,90728372,14.25,13.49714279,11.96190471,14.04162269,11.52280259,12.8331736,1.310371004,13.25,2.070495675,16.10289606,7.820913358,60.26759782,29.50912227,192.8026317,1,2.427910747,17.03797015,1.619999886,13.66916039,10.68757144,10.70056451,13,13.08500004,0.477600008,12.48099995,12.64092343,11.00099999,11.9561505,23.23609171,23.58246289,22.64249521,1.271025554,-28.57142857,0.216049633,100,130.952398,80.31834278,64.59296222,20.53519564,28.03270299,15.80158611,5.371077612,0.869999886,-1.279999733,1.470000267,28.11165439,9.555362133,11.25069433,11.50234975,0.115023497,1.115023497,111.5023497,63.35063188,60.54510321,60.26759782,2.421231167,60.27903033,-39.57027794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.89818E+11,57369.20724,1.069993955,1502763.714,3198498.79,111.8885531,921820890.7,47828,11282.25833,19491455.6,2.22785E+12,27021008.71,-0.00070177
211,2018/1/26,14.80000019,12.81000042,14.25,14.23999977,74893464,14.23999977,13.94999995,12.19761898,14.17387408,11.72407647,13.04960839,1.325531919,13.23999977,2.051265061,16.30014911,8.095088862,60.2236722,28.61761393,199.2530278,1,2.396631391,16.8302769,1.989999771,13.89107233,10.89685057,10.81680851,13,13.08500004,0.477600008,12.90499992,12.8710076,11.25516664,12.17432253,23.1630239,23.47221101,23.61541635,1.103269174,-28.57142857,-0.005025241,13.07692703,54.0661319,58.77740833,46.58410318,20.44734441,22.21314236,16.83144925,5.647429059,1.359999657,0.769999504,4.239999771,26.44436818,8.872836267,9.552750294,42.39999771,0.423999977,1.423999977,142.3999977,63.19833574,60.4841044,60.2236722,2.384972127,59.84080421,-39.65980551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,1.88699E+11,50993.02969,1.11032681,1357490.317,2476759.163,104.0885881,772706342.8,45624,11214.44,20445148.56,2.46059E+12,23853113.88,0.009831485
212,2018/1/27,14.73999977,13.85999966,14.23999977,14.38000011,38578052,14.38000011,13.78571429,12.41428566,14.31129144,11.92081157,13.25428404,1.333472469,13.38000011,2.034794945,16.48387555,8.34469577,60.65600314,28.00365064,202.8336485,1,2.288300586,15.91307766,0.880000114,14.10420833,11.18680458,10.95872379,12.76499987,11.81499958,0.477600008,13.32799997,13.0991452,11.50112497,12.38965587,23.09517522,23.36747172,24.33111799,0.97737176,-28.57142857,0.159091279,62.20089864,74.62158831,72.40879075,72.39587713,21.31200628,22.21314236,16.36910747,5.244041269,0.480000496,1,4.230000496,25.71796987,8.239062248,8.276876359,41.6748833,0.416748833,1.416748833,141.6748833,64.68405891,61.09383422,60.65600314,2.349863329,54.16041723,-20.27809057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,1.84604E+11,66391.88859,1.042627297,1702177.389,2294141.72,106.8142298,1135179207,43761,10969.815,20056949.54,2.60308E+12,22680092.51,0.025730173
213,2018/1/28,14.97000027,14.09000015,14.38000011,14.75,46763405,14.75,13.96857139,12.6328571,14.60376381,12.1303811,13.48439419,1.354013088,13.75,1.96971407,16.57228524,8.693428956,61.8365848,27.09989118,201.2370126,1,2.187707695,14.83191658,0.880000114,14.33807985,11.5353049,11.11857569,12.76499987,11.625,0.477600008,13.78499994,13.32870203,11.71812496,12.6153548,23.13240245,23.31776157,24.96607642,1.125128177,-21.42857143,0.420454361,90.29131517,96.18973673,94.67635625,82.28506202,23.6731696,23.61635652,15.89879076,4.869466893,0.5,1.869999886,4.569999695,25.72999267,7.880558297,9.33209962,44.89194065,0.448919406,1.448919406,144.8919406,68.83983962,62.78026626,61.8365848,2.316467825,58.5536944,-12.12121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1.93966E+11,38820.90811,1.03854793,1363301.068,1939097.767,126.8556963,763094646,38711,11524.77667,20315748.89,2.60308E+12,23654604.11,-0.082033901
214,2018/1/29,14.85000038,13.30000019,14.75,13.53999996,47827947,13.53999996,13.99142851,12.82047612,13.89458791,12.23479732,13.49294892,1.258151604,12.53999996,1.787724206,16.39592454,9.24502771,55.92637738,25.94410095,197.8041124,1,2.142157159,15.82095395,1.550000191,14.39336978,11.87794766,11.21631399,12.76499987,11.625,0.477600008,14.03199997,13.50699049,11.90358329,12.74873114,22.61464474,23.00260251,24.0160616,1.249551296,21.42857143,-0.78064509,-100,-91.10333549,3.794532695,47.45926454,11.85275477,15.88379439,17.71127844,5.311647791,-0.699999809,-0.359999657,2.470000267,24.40017514,7.317661276,10.22996845,22.31255949,0.223125595,1.223125595,122.3125595,46.48093573,54.23762173,55.92637738,2.279037006,58.6743222,-26.78787925,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98044E+11,41384.75323,1.031008842,3128906.096,1827742.522,117.4302623,738104166.9,38714,11765.71,20445148.56,2.60308E+12,24143236.92,-0.161742953
215,2018/1/30,13.60000038,10.86999989,13.53999996,11.35000038,99688763,11.35000038,13.77285712,12.92142854,12.19819622,12.1692568,13.16326453,0.994007731,10.35000038,1.780073505,16.48157555,9.361281534,47.14374616,24.65576802,197.9637724,1,2.184145969,19.24357617,2.730000496,14.16473856,12.16183607,11.21885012,12.83999968,11.625,0.477600008,13.61400003,13.54397686,12.05745828,12.72692471,21.28552416,21.97667136,22.52893795,1.274743606,21.42857143,-0.802197503,-100,-166.6666667,-206.2825098,-49.95616868,-5.71250768,4.006956613,24.07689937,7.362244682,-3.029999733,-2.899999619,-4.179999352,22.22173325,6.794971185,10.3747993,-26.91564342,-0.269156434,0.730843566,73.08435658,26.79298743,42.584614,47.14374616,2.229799435,53.00128369,-53.33332871,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88755E+11,65418.73962,1.018173892,1941048.853,1634257.128,96.38235165,611119735.3,45654,11212.655,19151151.82,2.60308E+12,21651636.81,0.055506532
216,2018/1/31,12.25,10.31000042,11.35999966,11.97999954,63633373,11.97999954,13.4985714,12.95857139,12.05273177,12.15523774,12.98122376,0.82598602,10.97999954,1.750431821,16.45943503,9.457707748,49.59593625,23.41559664,192.5750427,1,2.166706941,18.08603526,1.93999958,14.03160859,12.44470377,11.23590675,12.85500002,12.69999981,0.477600008,13.46499996,13.4715818,12.19837495,12.73789243,20.33148975,20.90348238,21.47611508,1.247115404,21.42857143,0.319587639,-64.74655117,-94.95786754,-157.8660248,-91.78949955,-0.808127496,7.929042517,24.38318286,7.396369528,-2.770000458,-2.260000229,-1.490000725,20.8005458,6.3096161,10.06518722,-11.06162357,-0.110616236,0.889383764,88.93837643,36.46940251,46.27416884,49.59593625,2.173888182,52.87727661,-61.80328233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71461E+11,59703.29218,0.987508671,2359671.266,1632514.29,96.74924884,1266284116,45263,10184.06167,21609745.63,2.60308E+12,22124873.97,-0.162771276
217,2018/2/1,12.17000008,9.75,11.97999954,10.02999973,85914653,10.02999973,12.89571421,12.89952374,10.70424375,11.9978127,12.5271893,0.529376599,9.029999733,1.863933239,16.62739021,9.171657257,42.95339141,22.29853853,193.7143731,1,2.184799308,21.78264572,2.420000076,13.66306674,12.64900331,11.22453686,12.77999973,12.74499989,0.477600008,13.12999992,13.25808052,12.32895828,12.61372037,19.7227772,20.03249833,20.63708211,0.78108977,14.28571429,-0.80578502,-100,-90.14392583,-146.6847337,-145.1758409,-14.09321718,11.80951403,24.28486515,7.428057838,-3.510000229,-4.350000381,-3.350000381,19.15484633,5.858929236,6.300088143,-25.03737184,-0.250373718,0.749626282,74.96262816,24.12944341,37.89849537,42.95339141,2.105913777,48.03941502,-95.17470964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70482E+11,63559.56646,1.042831316,1785708.486,1642340.305,80.52914833,933239777.9,33656,10125.01333,15139761.91,2.60308E+12,15840583.36,0.019940161
218,2018/2/2,11.09000015,8.409999847,10.02999973,10.22999954,106403040,10.22999954,12.32285704,12.7295237,10.38808094,11.86686357,12.17377549,0.30691192,9.229999542,1.79677901,16.32308172,9.135965684,43.78500254,21.32760209,213.9441787,1,2.220170808,21.70255041,2.680000305,13.35039661,12.72412581,11.21816618,12.77999973,12.07999992,0.477600008,12.86499987,12.94597102,12.45204161,12.49873109,19.77467686,19.54265353,20.92162525,0.508397414,-92.85714286,0.074626786,-95.00000193,-104.2654016,-132.6181086,-173.4714464,-12.42999492,20.4493725,26.50208741,8.237482431,-1.120000839,-4.520000458,-2.650000572,17.5032683,5.44043429,4.099724844,-20.57453842,-0.205745384,0.794254616,79.42546158,27.28387299,39.15356764,43.78500254,2.029909765,48.46635474,-75.20436435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.52959E+11,83063.21521,1.053963175,2190613.275,1944067.481,78.04964662,1509688358,52539,9083.258333,20703947.91,2.60308E+12,19329173.73,0.040078281
219,2018/2/3,11.25,9.149999619,10.22999954,10.64000034,50876511,10.64000034,11.78857136,12.47428563,10.55602721,11.77598481,11.93781008,0.161825274,9.640000343,1.839236903,16.15275943,8.795811819,45.53777543,20.5117539,243.6159252,1,2.211587206,20.78559337,2.100000381,13.11497822,12.64566225,11.21379549,12.38999987,11.98999977,0.477600008,12.53899994,12.60015523,12.57020827,12.40847305,19.71583487,19.02926125,21.1323266,0.240064101,-92.85714286,0.195238441,11.33145876,-51.22204322,-87.65481395,-118.9510608,-8.924449147,18.95088892,24.7045938,7.649090829,-1.339999199,-2.899999619,-3.259999275,16.83287435,5.211831689,1.929656425,-23.45323284,-0.234532328,0.765467672,76.54676716,34.28513491,41.83130834,45.53777543,1.949813463,48.66655142,-68.85474101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.49924E+11,78445.29309,1.022478524,1460796.38,2442348.73,89.59190155,2213436748,39185,8901.901667,21739145.31,2.60308E+12,20349747.21,-0.164473679
220,2018/2/4,10.85000038,8.380000114,10.64000034,8.890000343,49886702,8.890000343,10.95142855,12.267619,9.445342632,11.56220817,11.46891628,-0.093291896,7.890000343,1.999685735,16.26699047,8.268247526,39.8293688,19.8617894,274.8890292,1,2.230045282,25.08487284,2.470000267,12.68013247,12.46753586,11.20180931,11.82000017,11.76000023,0.477600008,12.00299997,12.19659519,12.65404161,12.20279566,20.01185654,18.73335683,21.50330819,-0.079358987,-100,-0.708501948,-100,-113.5699774,-104.1164328,-130.1107345,-20.34126239,23.86013827,25.21642189,7.872726702,-1.13999939,-2.460000038,-5.359999657,15.50115237,4.839557997,-0.638565758,-37.61403268,-0.376140327,0.623859673,62.38596732,22.64989868,34.60821214,39.8293688,1.861291548,44.92735608,-92.45561817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52885E+11,44026.55134,0.996566861,910042.4792,1333616.101,98.82475748,952403805,37380,9076.678333,20445148.56,2.60308E+12,18561807.19,-0.205849306
221,2018/2/5,9.300000191,6.820000172,8.890000343,7.059999943,72469479,7.059999943,10.02571426,11.99523805,7.855114173,11.22871125,10.79062146,-0.438089798,6.059999943,2.263793952,16.52282596,7.46765015,34.90223707,19.4454328,300.6007404,1,2.247899191,31.83993215,2.480000019,12.05529807,12.31935684,11.14874719,10.90499997,10.95500016,0.477600008,11.28499999,11.69030815,12.68516661,11.87991394,20.92157277,18.81161524,21.92021326,-0.490128196,-100,-0.737903382,-100,-148.5943945,-135.0601936,-156.2892242,-30.19552586,32.74788377,28.18628271,8.870389024,-3.169999599,-4.919999599,-7.179999828,14.27960361,4.493875282,-3.99502575,-50.42134792,-0.504213479,0.495786521,49.57865208,15.68986103,28.82508018,34.90223707,1.761089701,42.76171363,-97.09794714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41517E+11,43401.46945,0.990487949,972248.5047,935132.4345,112.9996774,1080682795,29618,8400.648333,23033142.05,2.60308E+12,19061071.07,0.174220967
222,2018/2/6,8.470000267,5.800000191,7.059999943,8.289999962,81791456,8.289999962,9.588571344,11.91380948,8.145038032,11.01102893,10.40591046,-0.605118471,7.289999962,2.382971573,16.67975263,7.147866336,40.25220579,19.2307944,-42.91213252,1,2.278049255,27.4794845,2.670000076,11.64128462,12.19419695,11.1221078,10.90499997,10.44500017,0.477600008,10.67599998,11.15890575,12.67991661,11.64234405,22.13115781,19.10061832,22.49913971,-0.872179462,-85.71428571,0.460674151,-58.85714042,-89.70249741,-120.0714131,-131.9579798,-19.49558841,37.85576333,29.02480155,9.256789789,-2.350000381,-1.739999771,-6.090000153,13.08414022,4.172884191,-7.176160166,-42.35048751,-0.423504875,0.576495125,57.64951249,32.98997776,36.72184444,40.25220579,1.657144301,50.99057492,-73.19698836,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15222E+11,76759.42607,1.10273347,1848912.715,1188364.088,78.58611514,1793319477,40852,6838.816667,23938939.78,2.60308E+12,16457612.31,-0.074788889
223,2018/2/7,8.970000267,7.380000114,8.289999962,7.670000076,56898859,7.670000076,8.972857135,11.79571426,7.828346062,10.7635453,9.985001168,-0.778544134,6.670000076,2.544592327,16.88489892,6.706529612,38.53314661,19.01437953,-28.16797112,1,2.22890289,29.06001132,1.590000153,11.18760051,12.06062102,11.08928874,10.90499997,10.44500017,0.477600008,9.967999983,10.62861402,12.63954161,11.36879567,22.87475534,19.20670653,23.05542352,-1.183910202,-85.71428571,-0.389936998,100,-38.72497228,-87.77847882,-98.90204233,-22.93370678,32.54152319,27.54587283,8.595590518,-1.220000267,-2.559999466,-7.079999924,14.01977719,4.374821034,-9.933735244,-47.99999948,-0.479999995,0.520000005,52.00000052,29.21301954,34.57347391,38.53314661,1.549493877,45.27621416,-79.87083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29506E+11,95492.16115,1.067524459,1914332.616,1262518.878,72.07311859,3094258118,46362,7685.633333,24293141.32,2.60787E+12,17000620.93,0.083442026
224,2018/2/8,8.789999962,7.639999866,7.670000076,8.31000042,41479525,8.31000042,8.727142947,11.70666665,8.149448967,10.58180123,9.727308745,-0.854492486,7.31000042,2.662731567,17.03212979,6.381203517,41.31908374,18.78272624,-17.36069989,1,2.151838405,25.89456433,1.150000095,10.85584328,11.83057893,11.07144738,10.90499997,10.38500023,0.477600008,9.445000029,10.15025984,12.56220828,11.14068817,23.56523876,19.30749033,23.36413133,-1.393974295,-85.71428571,0.556521992,79.67032211,9.443852039,-63.10759917,-80.79076364,-17.36183252,32.54152319,26.49435479,7.981619767,1.250000477,-2.329999924,-5.229999542,13.48459543,4.062333818,-11.99395453,-38.62628919,-0.386262892,0.613737108,61.37371081,38.32418011,38.68761338,41.31908374,1.442281537,48.84497383,-72.62813296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1.36502E+11,77775.58722,1.07172239,1160111.912,1000515.69,71.48027201,1670287564,40090,8099.958333,20149017.21,2.87467E+12,14762174.06,0.140794111
225,2018/2/9,9.609999657,7.929999828,8.31000042,9.479999542,39613927,9.479999542,8.62000009,11.63095236,9.036482684,10.50018629,9.689261175,-0.810925113,8.479999542,2.550623015,16.73219839,6.529706328,46.12633543,18.69281121,-6.913096659,1,2.118135649,22.34320413,1.679999828,10.70101361,11.58684209,11.05727642,10.90499997,10.38500023,0.477600008,9.257999945,9.786487861,12.44554162,10.99004298,23.55967115,19.11933505,23.32742318,-1.688910231,-64.28571429,0.69642812,100,143.6125062,-13.19159356,-50.29060682,-7.747329149,23.48729223,24.99335448,7.411504069,1.18999958,0.589999199,-1.870000839,15.48587869,4.592166811,-14.71422651,-16.47577777,-0.164757778,0.835242222,83.52422223,52.34177537,45.63196363,46.12633543,1.340318916,50.00000663,-59.8691459,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38885E+11,84370.09278,1.048305229,1171509.554,725043.6556,82.05323158,1336661911,35811,8240.536667,18720008.9,2.87467E+12,13782297.58,-0.06118143
226,2018/2/10,9.899999619,8.399999619,9.479999542,8.899999619,37909871,8.899999619,8.371428558,11.31523807,8.945493974,10.38165394,9.56783632,-0.813817619,7.899999619,2.563486247,16.44221056,6.188265574,44.19354017,18.75751724,3.042511292,1,2.073983103,23.30318193,1.5,10.4880107,11.33563155,11.03347108,10.90499997,10.38500023,0.477600008,8.949999952,9.518144519,12.29391662,10.80567737,23.33083112,18.84157632,23.23161679,-1.926346152,-64.28571429,-0.386666616,55.69620024,87.07958512,6.10424645,-40.71859305,-11.61291965,20.35591082,23.70218705,6.882110921,1.229999542,1.839999676,-3.079999924,15.68463972,4.554154858,-17.00390432,-25.70951621,-0.257095162,0.742904838,74.29048379,45.88022757,42.9523614,44.19354017,1.241764054,46.75399863,-66.19411775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,1.43871E+11,62602.00477,1.076192548,1144162.672,754234.5391,85.22387785,1093134650,34678,8535.516667,19291612.22,2.87467E+12,14685356.43,-0.064044912
227,2018/2/11,8.920000076,7.960000038,8.899999619,8.329999924,25248958,8.329999924,8.291428498,11.07047615,8.535164607,10.22967956,9.377399952,-0.852279613,7.329999924,2.586838117,16.24415238,5.896799912,42.31689543,18.92346599,13.04181248,1,1.994412884,23.94253184,0.960000038,10.2238198,11.08910522,10.9611334,10.29999995,10.32500029,0.477600008,8.779999971,9.30364147,12.10470829,10.58963436,23.34466917,18.69284723,22.97965695,-2.113782085,-64.28571429,-0.593749659,-100,-24.23006766,-30.54131282,-59.04287772,-15.36620913,23.52456373,24.46309332,6.83053115,0.019999504,0.039999962,-1.699999809,15.14537415,4.228858082,-18.76479598,-16.94915109,-0.169491511,0.830508489,83.05084891,39.83866125,40.36414206,42.31689543,1.1452106,49.33917224,-72.04420243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,1.40251E+11,43134.40445,1.034792427,1537986.4,738768.899,85.87463218,918540174.5,34213,8319.876566,20434818.87,2.87467E+12,15154655.17,0.096038439
